time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
01:01:12.165127,0,52.29,29.59,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.201129,1,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.283126,2,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.363126,3,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.419128,4,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.519125,5,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.600125,6,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.662126,7,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.697146,8,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.782127,9,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.833128,10,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.884128,11,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:12.962147,12,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.084127,13,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.132125,14,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.186124,15,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.264125,16,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.273171,17,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.346127,18,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.398128,19,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.450127,20,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.533127,21,51.87,28.26,0.15,392699.65,102272.54,622701.43,12.55,18.84
01:01:13.583130,22,51.87,28.26,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:13.634126,23,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:13.779125,24,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:13.967127,25,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.068130,26,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.118128,27,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.201127,28,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.253125,29,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.292143,30,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.353128,31,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.436127,32,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.482125,33,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.490133,34,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.553126,35,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.632126,36,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.639131,37,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.719128,38,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.798130,39,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.850130,40,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.927159,41,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:14.992130,42,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:15.034126,43,51.46,28.75,0.15,387964.40,101224.48,664145.75,12.89,19.28
01:01:15.102127,44,51.46,28.75,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.151123,45,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.235126,46,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.348128,47,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.383127,48,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.465125,49,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.576125,50,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.629127,51,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.700126,52,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.749124,53,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.795158,54,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.809144,55,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.883127,56,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.940130,57,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.981131,58,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:15.986125,59,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.065131,60,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.110128,61,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.151126,62,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.262129,63,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.268127,64,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.316125,65,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.367127,66,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.468127,67,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.556130,68,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.644139,69,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.718125,70,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.800128,71,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.861130,72,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
01:01:16.869127,73,51.46,28.92,0.15,387964.40,101224.48,678500.25,13.00,19.43
