time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
01:01:39.361168,0,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.413171,1,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.478173,2,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.528170,3,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.595171,4,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.631183,5,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.681173,6,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.713177,7,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.750173,8,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.807171,9,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.858176,10,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.932170,11,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:39.982169,12,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:40.044168,13,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:40.075182,14,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:40.097169,15,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:40.132173,16,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:40.183171,17,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,20.18
01:01:40.245167,18,51.87,29.76,0.15,392699.65,102272.54,754537.87,13.58,19.28
01:01:40.290170,19,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.295171,20,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.356205,21,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.415170,22,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.515177,23,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.728169,24,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.796249,25,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.870257,26,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.942261,27,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:40.992274,28,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.048253,29,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.230323,30,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.298321,31,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.479324,32,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.579435,33,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.596432,34,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.694517,35,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.777511,36,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.831631,37,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.878629,38,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.883629,39,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.960627,40,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:41.978632,41,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:42.030629,42,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:42.081629,43,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:42.163627,44,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:42.243703,45,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:42.280701,46,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:42.343713,47,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:42.396705,48,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
01:01:42.444704,49,51.05,28.75,0.15,383296.46,100189.40,664145.75,12.89,19.28
