time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
18:21:22.927341,0,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:22.958348,1,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:23.017344,2,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:23.066343,3,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:23.121351,4,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:23.182342,5,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:23.217342,6,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:23.260343,7,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:23.329349,8,14.73,29.93,0.09,58863.49,20414.07,770633.62,13.70,20.33
18:21:23.367345,9,14.73,29.93,0.09,58863.49,20414.07,770633.62,12.77,19.13
18:21:23.413350,10,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:23.462341,11,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:23.530342,12,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:23.575342,13,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:23.612342,14,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:23.676341,15,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:23.896346,16,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:23.976342,17,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:24.216350,18,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:24.279342,19,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:24.327343,20,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
18:21:24.333342,21,14.16,28.59,0.09,55464.12,19408.61,650064.37,12.77,19.13
