time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
13:21:03.923828,0,4624.50,252.29,0.15,119077816.00,17917826.00,7386740.50,118.10,173.40
13:21:04.313288,1,4624.50,250.52,0.15,119077816.00,17917826.00,7287712.50,117.46,172.60
13:21:04.605113,2,4624.50,250.52,0.15,119077816.00,17917826.00,7287712.50,117.46,172.60
13:21:04.949146,3,4624.50,250.52,0.15,119077816.00,17917826.00,7287712.50,117.46,172.60
13:21:05.283139,4,4624.50,250.52,0.15,119077816.00,17917826.00,7287712.50,117.46,172.60
13:21:05.624034,5,4624.50,250.52,0.15,119077816.00,17917826.00,7287712.50,117.46,172.60
13:21:05.963070,6,4710.75,256.72,0.15,122444376.00,18346916.00,7980909.00,122.57,179.05
13:21:06.305513,7,4723.07,257.60,0.15,122925312.00,18408214.00,8079937.00,122.57,179.05
13:21:06.639931,8,4723.07,257.60,0.15,122925312.00,18408214.00,8079937.00,122.57,179.05
13:21:06.988931,9,4636.82,253.87,0.15,119558760.00,17917826.00,7595747.50,119.49,175.16
13:21:07.318126,10,4624.50,253.34,0.15,119077816.00,17917826.00,7595747.50,119.49,175.16
13:21:07.658570,11,4624.50,253.34,0.15,119077816.00,17917826.00,7595747.50,119.49,175.16
13:21:07.997983,12,4710.75,263.36,0.15,122925312.00,18408214.00,8768985.00,126.78,184.34
13:21:08.335983,13,4723.07,263.36,0.15,122925312.00,18408214.00,8768985.00,126.78,184.34
13:21:08.676147,14,4723.07,263.36,0.15,122925312.00,18408214.00,8768985.00,126.78,186.59
13:21:09.016492,15,4824.82,282.67,0.15,126939840.00,18917446.00,11393577.00,141.24,202.33
13:21:09.354279,16,4824.82,282.67,0.15,126939840.00,18917446.00,11393577.00,141.24,202.33
13:21:09.695717,17,4824.82,282.67,0.15,126939840.00,18917446.00,11422191.00,141.39,202.51
13:21:10.034483,18,4824.82,284.20,0.15,126939840.00,18917446.00,11622489.00,142.41,203.77
13:21:10.375722,19,4824.82,284.20,0.15,126939840.00,18917446.00,11622489.00,142.41,203.77
