time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
18:43:58.529107,0,9.95,29.42,0.16,32565.80,12349.31,723249.43,13.35,19.87
18:43:58.568104,1,9.95,29.42,0.16,32565.80,12349.31,723249.43,13.35,19.87
18:43:58.620105,2,9.95,29.42,0.16,32565.80,12349.31,723249.43,13.35,19.87
18:43:58.670104,3,9.95,29.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:58.722102,4,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:58.782103,5,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:58.918102,6,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:58.944102,7,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.037101,8,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.052128,9,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.080103,10,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.143104,11,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.178108,12,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.218106,13,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.297107,14,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.392124,15,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.398101,16,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.421104,17,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.495106,18,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.526105,19,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.559105,20,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.598103,21,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.659101,22,9.69,28.42,0.16,31306.92,11942.77,636251.37,12.66,18.99
18:43:59.691104,23,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:43:59.757107,24,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:43:59.808103,25,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:43:59.874105,26,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:43:59.908103,27,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:43:59.949102,28,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:43:59.998102,29,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.056101,30,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.128107,31,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.158102,32,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.205103,33,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.260104,34,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.338133,35,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.377101,36,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.423110,37,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.460102,38,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.535151,39,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.570107,40,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.611101,41,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.698103,42,9.50,27.93,0.16,30394.37,11646.54,596373.81,12.33,18.56
18:44:00.727103,43,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:00.780104,44,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:00.838103,45,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:00.872104,46,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:00.920100,47,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:00.969100,48,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.090102,49,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.122117,50,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.134102,51,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.193103,52,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.224099,53,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.277099,54,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.332107,55,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.379102,56,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.433139,57,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.482101,58,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.535117,59,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.586130,60,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.635103,61,9.57,27.93,0.16,30695.60,11744.48,596373.81,12.33,18.56
18:44:01.685100,62,9.57,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:01.737101,63,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:01.788100,64,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:01.839103,65,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:01.891100,66,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:01.942103,67,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:01.993103,68,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:02.043101,69,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:02.093101,70,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:02.145100,71,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:02.197099,72,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:02.248099,73,9.76,28.75,0.16,31617.06,32.56,664145.75,12.89,19.28
18:44:02.298100,74,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:02.350106,75,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
18:44:02.403104,76,9.76,28.75,0.16,31617.06,12043.16,664145.75,12.89,19.28
