time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
23:23:24.225105,0,15.15,28.74,1.67,21354.29,11794.71,2401.30,4.30,9.96
23:23:24.564237,1,15.06,28.54,1.69,21173.47,11726.75,2351.40,4.26,9.89
23:23:24.902086,2,15.06,28.54,1.69,21173.47,11726.75,2351.40,4.26,9.89
23:23:25.239024,3,14.82,28.12,2.06,20484.52,11401.13,2190.84,4.14,9.64
23:23:25.576024,4,14.41,27.43,2.44,19795.57,11075.52,2030.29,4.01,9.39
23:23:25.916527,5,14.41,27.43,2.44,19795.57,11075.52,2030.29,4.01,9.39
23:23:26.253175,6,14.67,29.30,2.31,20342.21,11334.14,2647.29,4.44,10.25
23:23:26.592392,7,14.93,31.18,2.18,20888.86,11592.77,3264.29,4.88,11.11
23:23:26.927540,8,14.93,31.18,2.18,20888.86,11592.77,3264.29,4.88,11.11
23:23:27.264524,9,15.07,33.41,2.13,21175.82,11727.72,4307.30,5.57,12.45
23:23:27.734239,10,15.20,35.64,2.08,21462.78,11862.66,5350.31,5.98,13.25
23:23:27.942211,11,15.20,35.64,2.08,21462.78,11862.66,5350.31,5.98,13.25
23:23:28.280211,12,15.41,38.08,2.04,21911.30,12124.96,7386.23,6.79,14.77
23:23:28.618755,13,15.62,40.52,1.99,22359.83,12282.34,8607.78,7.28,15.69
23:23:28.955324,14,15.62,40.52,1.99,22359.83,12282.34,8607.78,7.28,15.69
23:23:29.293405,15,16.06,43.66,1.80,23568.81,12842.65,12396.91,8.40,17.74
23:23:29.632582,16,16.50,46.80,1.69,24294.20,13178.84,14670.39,9.07,18.97
23:23:29.970098,17,16.50,46.80,1.69,24294.20,13178.84,14670.39,9.07,18.97
23:23:30.310100,18,16.13,39.59,1.79,23474.79,12799.85,8718.11,7.08,15.28
23:23:30.648059,19,15.91,35.26,1.85,22983.14,12572.45,5146.74,5.89,13.07
23:23:30.987794,20,15.91,35.26,1.85,22983.14,12572.45,5146.74,5.89,13.07
23:23:31.324793,21,16.18,35.50,1.99,23592.49,12854.59,5299.42,5.96,13.20
23:23:31.664496,22,16.35,35.64,2.06,23958.10,13023.87,5350.31,5.98,13.25
23:23:32.005337,23,16.35,35.64,2.06,23958.10,13023.87,5350.31,5.98,13.25
23:23:32.343909,24,16.45,38.18,2.01,24210.18,13140.10,7326.98,6.79,14.77
23:23:32.682487,25,16.50,39.71,1.99,24294.20,13178.84,7985.87,7.06,15.28
23:23:33.020611,26,16.50,39.71,1.99,24294.20,13178.84,7985.87,7.06,15.28
23:23:33.358898,27,16.39,41.73,1.93,24042.13,13062.61,9628.47,7.61,16.31
23:23:33.696788,28,16.35,42.40,1.91,23958.10,13023.87,10176.01,7.80,16.65
23:23:34.036589,29,16.35,42.40,1.91,23958.10,13023.87,10176.01,7.80,16.65
23:23:34.373871,30,17.30,48.54,1.70,26100.61,14004.28,17210.00,9.91,20.46
23:23:34.711875,31,17.62,50.58,1.63,26814.78,14331.08,19554.66,10.21,21.01
23:23:35.050868,32,17.62,50.58,1.63,26814.78,14331.08,19554.66,10.21,21.01
23:23:35.390865,33,16.78,37.33,2.04,24609.27,13322.87,5933.47,5.91,13.07
23:23:35.727246,34,16.50,32.92,2.18,24294.20,13178.84,3987.59,5.30,11.93
23:23:36.166721,35,16.50,32.92,2.18,24294.20,13178.84,3987.59,5.30,11.93
23:23:36.463960,36,16.73,36.62,2.08,24897.58,13456.17,5959.38,6.24,13.74
23:23:36.758015,37,16.81,37.15,2.06,24983.77,13495.78,6241.07,6.37,13.99
