time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
19:12:12.615651,0,36.11,30.97,0.06,227464.25,64328.07,873875.25,14.43,21.26
19:12:12.662117,1,36.11,30.97,0.06,227464.25,64328.07,873875.25,14.43,21.26
19:12:12.713144,2,36.11,30.97,0.06,227464.25,64328.07,873875.25,14.43,19.72
19:12:12.763135,3,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:12.813137,4,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:12.873142,5,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:12.916136,6,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:12.968138,7,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.020138,8,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.070136,9,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.120136,10,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.172138,11,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.224138,12,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.275138,13,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.326139,14,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.377134,15,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.428134,16,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.480134,17,35.06,29.25,0.06,217563.20,167.48,708047.50,13.23,19.72
19:12:13.530134,18,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.582134,19,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.635138,20,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.687136,21,35.06,29.25,0.06,217563.20,61942.64,708047.50,13.23,19.72
19:12:13.737136,22,35.06,29.25,0.06,148906.43,44892.00,583587.37,12.22,18.41
19:12:13.790175,23,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:13.841144,24,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:13.891138,25,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:13.941138,26,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:13.992139,27,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.042136,28,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.094139,29,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.145139,30,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.197135,31,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.247134,32,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.299135,33,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.350135,34,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.401134,35,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.452137,36,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.505139,37,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.558137,38,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.608137,39,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.659138,40,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.710134,41,27.27,27.76,0.10,148906.43,44892.00,583587.37,12.22,18.41
19:12:14.760133,42,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:14.813134,43,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:14.865135,44,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:14.918135,45,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:14.968134,46,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.019133,47,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.070135,48,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.124137,49,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.174137,50,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.224141,51,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.275139,52,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.326142,53,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.377137,54,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.434138,55,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.484138,56,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.534138,57,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.583141,58,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.634135,59,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.684137,60,27.08,29.09,0.10,147337.09,44489.96,693132.87,13.12,19.58
19:12:15.735137,61,27.08,29.09,0.10,147337.09,41786.34,636251.37,12.66,18.99
19:12:15.787134,62,25.78,28.42,0.11,136850.12,41786.34,636251.37,12.66,18.99
19:12:15.841143,63,25.78,28.42,0.11,136850.12,41786.34,636251.37,12.66,18.99
19:12:15.891142,64,25.78,28.42,0.11,136850.12,41786.34,636251.37,12.66,18.99
