time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
18:54:29.104047,0,10.01,29.42,0.15,32888.25,12453.06,723249.43,13.35,19.87
18:54:29.134053,1,10.01,29.42,0.15,32888.25,12453.06,723249.43,13.35,19.87
18:54:29.175050,2,10.01,29.42,0.15,32888.25,12453.06,723249.43,13.35,19.87
18:54:29.216047,3,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.262047,4,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.318060,5,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.367048,6,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.433060,7,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.465053,8,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.526049,9,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.662045,10,0.10,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.694049,11,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.757048,12,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.829047,13,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:29.867048,14,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:30.102053,15,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:30.184047,16,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:30.227047,17,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:30.317050,18,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:30.396070,19,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:30.403046,20,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:30.450048,21,9.63,27.76,0.15,30999.77,11843.21,583587.37,12.22,18.41
18:54:30.489048,22,9.63,27.76,0.15,30999.77,11744.48,583587.37,12.22,18.41
18:54:30.495048,23,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.499046,24,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.503047,25,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.531044,26,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.565057,27,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.609050,28,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.617047,29,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.650055,30,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.703070,31,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.789047,32,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.859046,33,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.896047,34,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.922049,35,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:30.981046,36,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:31.070046,37,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:31.102052,38,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:31.142050,39,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:31.147047,40,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:31.151046,41,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:31.233049,42,9.57,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.268047,43,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.303046,44,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.363048,45,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.492046,46,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.502050,47,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.564043,48,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.568044,49,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.644044,50,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.748046,51,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.760049,52,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.797048,53,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.883046,54,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:31.932059,55,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:32.002051,56,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:32.015048,57,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:32.030046,58,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:32.094048,59,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:32.182048,60,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.70
18:54:32.195047,61,9.69,28.09,0.15,31306.92,11942.77,609410.12,12.44,18.41
18:54:32.245056,62,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:32.299048,63,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:32.347047,64,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:32.430047,65,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:32.647047,66,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:32.712048,67,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:32.892052,68,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:32.978048,69,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.018047,70,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.069047,71,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.112047,72,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.119047,73,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.152046,74,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.226049,75,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.248046,76,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.253047,77,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.302048,78,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.331045,79,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.336047,80,9.57,27.76,0.15,30695.60,11744.48,583587.37,12.22,18.41
18:54:33.367061,81,9.57,27.76,0.15,30999.77,11843.21,609410.12,12.44,18.70
