time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
17:34:12.531685,0,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.577683,1,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.623687,2,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.668738,3,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.714740,4,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.760739,5,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.804741,6,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.850739,7,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.895740,8,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.943742,9,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:12.986745,10,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:13.032743,11,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:13.084739,12,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:13.136745,13,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:13.169742,14,87.24,31.31,0.06,859925.18,198970.32,910964.12,14.68,21.57
17:34:13.228742,15,87.24,31.31,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.280740,16,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.313748,17,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.358742,18,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.438744,19,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.651743,20,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.712743,21,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.717741,22,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.779744,23,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.789776,24,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.849743,25,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.882741,26,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.893741,27,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.914741,28,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.920740,29,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.946739,30,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:13.952741,31,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:14.011740,32,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:14.045742,33,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:14.080740,34,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:14.132744,35,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:14.193744,36,85.62,29.42,0.06,835974.50,194255.06,723249.43,13.35,19.87
17:34:14.227741,37,85.62,29.42,0.06,847846.81,196594.90,787037.25,13.82,20.48
17:34:14.285743,38,86.43,30.10,0.06,847846.81,196594.90,787037.25,13.82,20.48
17:34:14.336743,39,86.43,30.10,0.06,847846.81,196594.90,787037.25,13.82,20.48
