time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
19:26:33.348175,0,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.397178,1,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.444409,2,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.501409,3,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.574409,4,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.616411,5,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.680411,6,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.724411,7,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.751411,8,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.783441,9,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.811411,10,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.853412,11,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.911414,12,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:33.950417,13,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:34.001431,14,59.64,29.25,0.09,484613.31,122267.23,708047.50,13.23,19.72
19:26:34.052413,15,59.64,29.25,0.09,484613.31,122267.23,678500.25,13.00,19.43
19:26:34.100413,16,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.149409,17,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.177412,18,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.220409,19,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.277410,20,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.309412,21,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.365420,22,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.420411,23,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.454411,24,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.492415,25,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.571411,26,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.624408,27,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.691411,28,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.720426,29,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.753422,30,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.806411,31,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.838414,32,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.872415,33,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.925412,34,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.955409,35,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:34.993407,36,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:35.055409,37,59.14,28.92,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.086408,38,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.131412,39,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.175359,40,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.233400,41,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.284399,42,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.334401,43,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.359401,44,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.403395,45,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.459461,46,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.498467,47,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.541460,48,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.589460,49,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.651481,50,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.686466,51,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.734486,52,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.771460,53,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.833467,54,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.871467,55,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.911464,56,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:35.978463,57,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:36.005462,58,59.14,29.09,0.09,478547.31,120966.64,693132.87,13.12,19.58
19:26:36.084460,59,59.14,29.09,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:36.096467,60,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.157463,61,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.190462,62,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.226459,63,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.271462,64,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.316465,65,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.376463,66,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.453462,67,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.504460,68,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.531463,69,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.575460,70,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.600470,71,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.654467,72,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.688477,73,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.726463,74,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.808462,75,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.838462,76,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.867467,77,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.909461,78,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:36.964459,79,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:37.001467,80,58.65,28.75,0.09,472571.40,119682.80,664145.75,12.89,19.28
19:26:37.051472,81,58.65,28.75,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.105461,82,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.143470,83,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.185481,84,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.234461,85,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.274458,86,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.339462,87,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.371494,88,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.411466,89,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.459470,90,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.503497,91,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.572514,92,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.619459,93,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.652475,94,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.685461,95,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.749497,96,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.779470,97,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.823463,98,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.882494,99,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.933485,100,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:37.959462,101,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:38.014460,102,58.65,29.09,0.09,472571.40,119682.80,693132.87,13.12,19.58
19:26:38.056465,103,58.65,29.09,0.09,472571.40,120966.64,664145.75,12.89,19.28
19:26:38.123462,104,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.152471,105,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.202476,106,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.235472,107,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.281461,108,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.324336,109,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.383416,110,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.438414,111,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.473418,112,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.542412,113,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.586414,114,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.619421,115,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.671415,116,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.704412,117,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.736420,118,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.792409,119,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.831415,120,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.872411,121,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.926410,122,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:38.967412,123,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:39.016416,124,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:39.071420,125,59.14,28.75,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.110411,126,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.171419,127,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.216415,128,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.249441,129,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.300431,130,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.351447,131,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.381418,132,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.421413,133,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.481469,134,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.516474,135,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.571485,136,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.605453,137,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.660455,138,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.706479,139,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.747459,140,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.804460,141,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.840466,142,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.896456,143,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.923455,144,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:39.971499,145,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:40.031465,146,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:40.066478,147,59.14,28.92,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.118464,148,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.151451,149,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.209508,150,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.242508,151,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.288358,152,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.354367,153,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.405359,154,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.459355,155,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.508357,156,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.535354,157,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.585351,158,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.618353,159,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.667361,160,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.701355,161,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.758354,162,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.794350,163,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.843350,164,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.886351,165,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.952350,166,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:40.987353,167,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:41.021353,168,59.14,28.75,0.09,478547.31,120966.64,664145.75,12.89,19.28
19:26:41.070350,169,59.14,28.75,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.134353,170,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.166352,171,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.200347,172,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.250357,173,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.299350,174,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.350358,175,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.383377,176,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.442351,177,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.475348,178,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.531352,179,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.588349,180,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.622349,181,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.656345,182,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.708351,183,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.765358,184,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.799376,185,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.846352,186,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.885349,187,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.942350,188,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:41.980349,189,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:42.023355,190,59.14,28.92,0.09,478547.31,120966.64,678500.25,13.00,19.43
19:26:42.075359,191,59.14,28.92,0.09,484613.31,122267.23,754537.87,13.58,20.18
19:26:42.117417,192,59.64,29.76,0.09,484613.31,122267.23,754537.87,13.58,20.18
19:26:42.171414,193,59.64,29.76,0.09,484613.31,122267.23,754537.87,13.58,20.18
19:26:42.209405,194,59.64,29.76,0.09,484613.31,122267.23,754537.87,13.58,20.18
19:26:42.270448,195,59.64,29.76,0.09,484613.31,122267.23,754537.87,13.58,20.18
19:26:42.302412,196,59.64,29.76,0.09,484613.31,122267.23,754537.87,13.58,20.18
19:26:42.353411,197,59.64,29.76,0.09,484613.31,122267.23,754537.87,13.58,20.18
19:26:42.389409,198,59.64,29.76,0.09,484613.31,122267.23,754537.87,13.58,20.18
19:26:42.444411,199,59.64,29.76,0.09,484613.31,122267.23,754537.87,13.58,20.18
