time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
02:42:34.405534,0,216.61,174.68,1.22,1178696.87,355919.68,1919098.25,67.74,107.37
02:42:34.749033,1,216.61,174.68,1.22,1178696.87,355919.68,1919098.25,67.74,107.37
02:42:35.089189,2,218.14,178.12,1.21,1191324.62,359152.18,2066529.25,69.79,110.17
02:42:35.428465,3,219.68,181.56,1.20,1203952.62,362384.71,2213960.25,71.85,112.97
02:42:35.770740,4,219.68,181.56,1.20,1203952.62,362384.71,2213960.25,71.85,112.97
02:42:36.111497,5,219.68,180.98,1.20,1203952.62,362384.71,2181620.25,71.41,112.38
02:42:36.450913,6,219.68,180.40,1.20,1203952.62,362384.71,2162216.25,71.15,112.03
02:42:36.791635,7,219.68,180.40,1.20,1203952.62,362384.71,2162216.25,71.15,112.03
02:42:37.131489,8,220.65,180.40,1.20,1211986.00,364436.00,2162216.25,71.15,112.03
02:42:37.472891,9,221.23,180.40,1.20,1216806.12,365666.81,2162216.25,71.15,112.03
02:42:37.814364,10,221.23,180.40,1.20,1216806.12,365666.81,2162216.25,71.15,112.03
02:42:38.151626,11,219.30,178.25,1.20,1200834.50,360768.68,2050530.50,69.60,109.92
02:42:38.491688,12,218.14,176.96,1.20,1191251.50,359135.96,2013301.87,69.09,109.22
02:42:38.832691,13,218.14,176.96,1.20,1191251.50,359135.96,2013301.87,69.09,109.22
02:42:39.172829,14,218.14,176.96,1.21,1191251.50,359135.96,2013301.87,69.09,109.22
02:42:39.513989,15,218.14,176.96,1.21,1191251.50,359135.96,2013301.87,69.09,109.22
02:42:39.854981,16,218.14,176.96,1.21,1191251.50,359135.96,2013301.87,69.09,109.22
02:42:40.195532,17,216.99,176.10,1.22,1181835.50,356723.75,1971653.75,68.49,108.41
02:42:40.536501,18,216.61,175.82,1.22,1178696.87,355919.68,1965704.12,68.41,108.29
02:42:40.874412,19,216.61,175.82,1.22,1178696.87,355919.68,1965704.12,68.41,108.29
02:42:41.215525,20,217.76,174.97,1.21,1189682.12,358733.93,1924924.00,67.82,107.49
02:42:41.555130,21,218.14,174.68,1.21,1191251.50,359135.96,1919098.25,67.74,107.37
02:42:41.895667,22,218.14,174.68,1.21,1191251.50,359135.96,1919098.25,67.74,107.37
02:42:42.237935,23,212.86,165.89,1.21,1148072.00,348047.75,1588493.37,61.88,99.32
02:42:42.577220,24,212.10,164.63,1.21,1141903.62,346463.71,1541264.12,61.88,99.32
02:42:42.917681,25,212.10,164.63,1.21,1141903.62,346463.71,1541264.12,61.88,99.32
02:42:43.256855,26,214.72,155.18,1.24,1166288.87,352735.93,1199096.50,55.79,90.83
02:42:43.598556,27,215.09,153.83,1.24,1166288.87,352735.93,1199096.50,55.79,90.83
02:42:43.937595,28,215.09,153.83,1.24,1166288.87,352735.93,1199096.50,55.79,90.83
02:42:44.276809,29,219.68,179.25,1.21,1203952.62,362384.71,2111539.00,70.46,111.09
02:42:44.617107,30,219.68,179.25,1.21,1203952.62,362384.71,2111539.00,70.46,111.09
02:42:44.956033,31,219.68,179.25,1.21,1203952.62,362384.71,2117873.75,70.55,111.20
02:42:45.295751,32,219.68,180.40,1.20,1203952.62,362384.71,2162216.25,71.15,112.03
02:42:45.635116,33,219.68,180.40,1.20,1203952.62,362384.71,2162216.25,71.15,112.03
02:42:45.975865,34,219.68,180.40,1.20,1203952.62,362384.71,2162216.25,71.15,112.03
02:42:46.317281,35,219.68,180.40,1.21,1203952.62,362384.71,2162216.25,71.15,112.03
02:42:46.657572,36,219.68,180.40,1.21,1203952.62,362384.71,2162216.25,71.15,112.03
02:42:46.998203,37,219.87,180.55,1.21,1205559.25,362794.96,2168684.25,71.33,112.26
02:42:47.338055,38,221.23,181.56,1.20,1216806.12,365666.81,2213960.25,71.85,112.97
02:42:47.678671,39,221.23,181.56,1.20,1216806.12,365666.81,2213960.25,71.85,112.97
02:42:48.019248,40,219.90,179.03,1.21,1195085.00,360093.75,2018138.25,68.89,108.91
02:42:48.359104,41,210.62,161.35,1.23,1129921.50,343374.50,1430672.12,60.01,96.72
02:42:48.699466,42,210.62,161.35,1.23,1129921.50,343374.50,1430672.12,60.01,96.72
02:42:49.038904,43,210.99,161.90,1.23,1132917.00,344146.81,1448904.12,60.32,97.37
02:42:49.376809,44,212.10,163.54,1.21,1141903.62,346463.71,1503600.12,61.25,98.45
02:42:49.716464,45,212.10,163.54,1.21,1141903.62,346463.71,1503600.12,61.25,98.45
