time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
00:35:29.332982,0,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.420990,1,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.452984,2,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.500985,3,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.550989,4,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.599002,5,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.645987,6,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.652984,7,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.721987,8,47.52,29.09,0.15,344109.96,91422.46,693132.87,13.12,19.58
00:35:29.795987,9,47.52,29.09,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:29.804983,10,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:29.859012,11,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:29.898988,12,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:29.955987,13,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:30.284589,14,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:30.352567,15,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:30.413605,16,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:30.497571,17,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:30.562569,18,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:30.614981,19,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:30.851839,20,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.035359,21,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.231358,22,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.243357,23,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.261370,24,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.293358,25,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.376358,26,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.398357,27,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.404358,28,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.444361,29,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.480370,30,47.52,28.59,0.15,344109.96,91422.46,650064.37,12.77,19.13
00:35:31.530355,31,47.52,28.59,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.535359,32,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.581362,33,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.586356,34,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.636357,35,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.682363,36,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.688357,37,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.734358,38,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.742379,39,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.835443,40,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:31.951441,41,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
00:35:32.010638,42,47.52,28.92,0.15,344109.96,91422.46,678500.25,13.00,19.43
