time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
04:06:53.570305,0,180.29,174.70,1.36,898478.37,282644.25,1971794.75,68.44,108.33
04:06:53.915238,1,184.66,182.72,1.34,926602.12,290144.84,2266790.00,72.55,113.93
04:06:54.255090,2,184.66,182.72,1.34,926602.12,290144.84,2266790.00,72.55,113.93
04:06:54.596235,3,184.66,183.01,1.34,926602.12,290144.84,2280274.00,72.82,114.28
04:06:54.936778,4,184.66,183.89,1.34,926602.12,290144.84,2320725.75,73.26,114.88
04:06:55.278185,5,184.66,183.89,1.34,926602.12,290144.84,2320725.75,73.26,114.88
04:06:55.621143,6,183.10,179.16,1.35,909122.06,285479.40,2119842.00,70.44,111.04
04:06:55.963973,7,178.44,171.30,1.36,879988.56,277703.65,1785035.75,65.74,104.64
04:06:56.307028,8,178.44,171.30,1.36,879988.56,277703.65,1785035.75,65.74,104.64
04:06:56.648365,9,180.77,174.71,1.35,897468.62,282369.09,1973625.87,68.45,108.34
