time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
17:34:01.929461,0,87.24,30.97,0.06,859925.18,198970.32,873875.25,14.43,21.26
17:34:02.002461,1,87.24,30.97,0.06,859925.18,198970.32,873875.25,14.43,21.26
17:34:02.036461,2,87.24,30.97,0.06,859925.18,198970.32,873875.25,14.43,21.26
17:34:02.086462,3,87.24,30.97,0.06,859925.18,198970.32,873875.25,14.43,21.26
17:34:02.121460,4,87.24,30.97,0.06,859925.18,198970.32,873875.25,14.43,21.26
17:34:02.199462,5,87.24,30.97,0.06,859925.18,198970.32,873875.25,14.43,21.26
17:34:02.229463,6,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.282468,7,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.318461,8,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.371464,9,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.399460,10,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.435462,11,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.482462,12,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.528463,13,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.581469,14,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.615463,15,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.671463,16,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.758462,17,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.831462,18,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:02.953461,19,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.008518,20,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.059463,21,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.130462,22,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.195461,23,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.221462,24,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.281463,25,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.321462,26,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.348460,27,85.62,29.59,0.06,835974.50,194255.06,738744.62,13.47,20.02
17:34:03.357461,28,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.419463,29,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.478462,30,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.484462,31,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.493460,32,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.514464,33,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.519460,34,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.567465,35,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.652464,36,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.697458,37,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.742462,38,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.798462,39,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.849458,40,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.898461,41,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:03.946461,42,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:04.050465,43,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:04.083459,44,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:04.087461,45,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:04.117464,46,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:04.150480,47,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:04.182462,48,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:04.189462,49,84.83,29.42,0.06,824304.87,191950.10,723249.43,13.35,19.87
17:34:04.234462,50,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.273469,51,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.303460,52,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.363460,53,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.396463,54,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.438458,55,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.505461,56,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.548461,57,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.582461,58,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.622463,59,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.672462,60,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.713461,61,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.761461,62,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.801461,63,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.853462,64,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.905463,65,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.948470,66,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:04.984459,67,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:05.039463,68,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:05.080463,69,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:05.121463,70,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:05.170463,71,84.83,29.25,0.06,824304.87,191950.10,708047.50,13.23,19.72
17:34:05.214461,72,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.261464,73,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.303457,74,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.351460,75,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.396462,76,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.447481,77,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.486459,78,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.545463,79,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.667460,80,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.714459,81,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.843463,82,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.907463,83,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:05.953461,84,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.037464,85,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.057477,86,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.066462,87,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.098476,88,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.136461,89,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.165462,90,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.179460,91,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.218462,92,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.249470,93,85.62,29.25,0.06,835974.50,194255.06,708047.50,13.23,19.72
17:34:06.254459,94,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.296461,95,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.328463,96,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.374462,97,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.405460,98,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.445460,99,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.492462,100,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.536462,101,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.581462,102,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.628461,103,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.675464,104,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.718459,105,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.773464,106,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.812464,107,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
17:34:06.856464,108,84.83,29.93,0.06,824304.87,191950.10,770633.62,13.70,20.33
