time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
20:07:44.068227,0,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.266229,1,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.318225,2,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.393231,3,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.406228,4,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.468765,5,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.518760,6,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.678900,7,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.748899,8,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.830900,9,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:44.941901,10,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:45.094528,11,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:45.185076,12,57.21,29.25,0.09,455166.75,115929.52,708047.50,13.23,19.72
20:07:45.336166,13,57.21,29.25,0.09,455166.75,115929.52,708047.50,12.55,18.84
20:07:45.348158,14,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.358259,15,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.463752,16,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.532818,17,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.585814,18,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.598811,19,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.775832,20,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.841342,21,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.865343,22,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:45.965945,23,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.059944,24,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.144944,25,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.150943,26,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.280561,27,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.358550,28,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.429078,29,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.465618,30,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.558618,31,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.615610,32,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.746159,33,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.851723,34,56.27,28.26,0.10,443984.21,113506.67,622701.43,12.55,18.84
20:07:46.880824,35,56.27,28.26,0.10,443984.21,113506.67,622701.43,13.00,19.43
20:07:46.980724,36,53.58,28.92,0.10,412329.84,106597.33,678500.25,13.00,19.43
20:07:47.113721,37,53.58,28.92,0.10,412329.84,106597.33,678500.25,13.00,19.43
20:07:47.167720,38,53.58,28.92,0.10,412329.84,106597.33,678500.25,13.00,19.43
20:07:47.347850,39,53.58,28.92,0.10,412329.84,106597.33,678500.25,13.00,19.43
20:07:47.414907,40,53.58,28.92,0.10,412329.84,106597.33,678500.25,13.00,19.43
