time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
13:51:38.747881,0,1594.39,256.18,0.24,23906988.00,4583658.00,7915524.50,121.54,177.75
13:51:39.246884,1,1584.25,250.56,0.24,23678484.00,4546406.00,7310378.00,116.51,171.38
13:51:39.450886,2,1574.11,244.94,0.24,23449984.00,4509154.00,6705231.50,113.49,167.56
13:51:39.768623,3,1574.11,244.94,0.24,23449984.00,4509154.00,6705231.50,113.49,167.56
13:51:40.108249,4,1584.25,249.14,0.24,23735612.00,4555719.00,7261804.00,117.24,172.31
13:51:40.446617,5,1594.39,253.34,0.24,23906988.00,4583658.00,7595747.50,119.49,175.16
13:51:40.809756,6,1594.39,253.34,0.24,23906988.00,4583658.00,7595747.50,119.49,175.16
13:51:41.127437,7,1594.39,252.46,0.24,23906988.00,4583658.00,7498587.50,118.85,174.36
13:51:41.466534,8,1594.39,251.93,0.24,23906988.00,4583658.00,7440291.50,118.47,173.87
13:51:41.808017,9,1594.39,251.93,0.24,23906988.00,4583658.00,7440291.50,118.47,173.87
13:51:42.151420,10,1581.71,247.56,0.24,23621360.00,4527780.00,6888996.50,114.74,169.14
13:51:42.489354,11,1574.11,244.94,0.24,23449984.00,4509154.00,6705231.50,113.49,167.56
13:51:42.827690,12,1574.11,244.94,0.24,23449984.00,4509154.00,6705231.50,113.49,167.56
13:51:43.167191,13,1561.66,242.87,0.24,23115588.00,4454477.50,6498838.00,112.03,165.70
13:51:43.507839,14,1554.20,242.19,0.24,23004120.00,4436251.50,6430040.50,111.55,165.08
13:51:43.845128,15,1554.20,242.19,0.24,23004120.00,4436251.50,6430040.50,111.55,165.08
13:51:44.186096,16,1569.13,244.25,0.24,23338518.00,4490928.50,6670833.00,113.25,167.25
13:51:44.526162,17,1574.11,244.94,0.24,23449984.00,4509154.00,6705231.50,113.49,167.56
13:51:44.865065,18,1574.11,244.94,0.24,23449984.00,4509154.00,6705231.50,113.49,167.56
13:51:45.206635,19,1559.17,247.03,0.24,23059856.00,4445364.50,6955280.00,115.22,169.75
