time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
14:20:55.220445,0,191.83,33.28,0.03,2821126.75,545613.18,1141640.12,16.12,21.57
14:20:55.267449,1,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.312449,2,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.359446,3,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.403444,4,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.448447,5,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.494447,6,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.542449,7,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.586445,8,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.631452,9,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.677449,10,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.725447,11,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.768487,12,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.814531,13,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.861534,14,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.914534,15,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.952534,16,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:55.997533,17,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:56.044534,18,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:56.090536,19,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:56.134535,20,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:56.180530,21,189.43,31.31,0.03,2768041.75,536883.37,910964.12,14.68,21.57
14:20:56.227535,22,189.43,31.31,0.03,2768041.75,536883.37,910964.12,13.58,20.18
14:20:56.272535,23,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.316531,24,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.362534,25,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.411537,26,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.459540,27,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.514536,28,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.570536,29,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.603535,30,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.639543,31,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.682535,32,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.728535,33,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.775533,34,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
14:20:56.819531,35,167.59,29.76,0.03,2301163.25,458945.78,754537.87,13.58,20.18
