time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
14:24:54.150356,0,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.197358,1,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.261360,2,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.308372,3,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.345363,4,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.386358,5,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.431355,6,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.472361,7,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.517355,8,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.578365,9,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.627360,10,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.668359,11,756.59,33.28,0.02,22334552.00,3161078.75,1141640.12,16.12,23.38
14:24:54.701355,12,756.59,33.28,0.02,22334552.00,2887188.75,820792.12,14.06,20.79
14:24:54.753357,13,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:54.798357,14,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:54.848367,15,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:54.886357,16,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:54.979360,17,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.001359,18,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.030360,19,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.070356,20,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.130359,21,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.161359,22,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.212357,23,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.263358,24,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.303358,25,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.345359,26,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.400360,27,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.448361,28,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.482358,29,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.533359,30,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.595359,31,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.618356,32,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.663359,33,704.88,30.45,0.02,20073408.00,2887188.75,820792.12,14.06,20.79
14:24:55.709360,34,704.88,30.45,0.02,20791616.00,2974668.00,787037.25,13.82,20.48
14:24:55.753356,35,721.51,30.10,0.02,20791616.00,2974668.00,787037.25,13.82,20.48
14:24:55.812362,36,721.51,30.10,0.02,20791616.00,2974668.00,787037.25,13.82,20.48
14:24:55.865359,37,721.51,30.10,0.02,20791616.00,2974668.00,787037.25,13.82,20.48
