time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
13:55:11.286516,0,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.317517,1,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.351522,2,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.412525,3,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.456514,4,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.485519,5,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.542516,6,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.598519,7,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.623516,8,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.671519,9,187.07,31.31,0.03,2716228.75,528338.06,910964.12,14.68,21.57
13:55:11.749517,10,187.07,31.31,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:11.800514,11,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:11.835513,12,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:11.923516,13,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:11.936514,14,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:11.965517,15,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:12.047518,16,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:12.098517,17,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:12.108516,18,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
13:55:12.132517,19,182.47,30.10,0.03,2616251.25,511779.62,787037.25,13.82,20.48
