time,number,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh
13:58:20.382608,0,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.455607,1,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.488608,2,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.523608,3,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.580607,4,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.621623,5,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.688608,6,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.761608,7,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.812606,8,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.903606,9,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.942607,10,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:20.990608,11,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:21.001616,12,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:21.138610,13,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:21.205607,14,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:21.225606,15,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:21.273608,16,173.75,30.45,0.03,2429942.75,480663.59,820792.12,14.06,20.79
13:58:21.292613,17,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.339612,18,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.349613,19,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.377609,20,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.442606,21,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.494618,22,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.523605,23,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.528606,24,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.579605,25,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.609611,26,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.730606,27,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.778605,28,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.903608,29,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.912605,30,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.963606,31,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:21.990605,32,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.026608,33,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.155621,34,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.187609,35,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.224605,36,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.230609,37,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.263608,38,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.274606,39,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.280609,40,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.318613,41,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.325608,42,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.375608,43,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.405607,44,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.446609,45,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.488607,46,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.529603,47,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.583607,48,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.623608,49,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.670608,50,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.713611,51,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.762608,52,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.808608,53,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.858606,54,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.903611,55,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:22.993607,56,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:23.027604,57,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:23.074607,58,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
13:58:23.128604,59,173.75,30.10,0.03,2429942.75,480663.59,787037.25,13.82,20.48
